type	string
simple_res	湿疹的同义词是什么？	select ?x where { <湿疹> <同义词> ?x. }
simple_res	湿疹涉及哪些症状？	select ?x where { <湿疹> <涉及症状> ?x. }
simple_res	先天性卵巢发育不全属于什么?	select ?x where { <先天性卵巢发育不全> <类型> ?x. }
simple_res	外耳炎有怎样的症状？	select ?x where { <外耳炎> <症状> ?x. }
simple_res	宫外孕属于什么?	select ?x where { <宫外孕> <类型> ?x. }
simple_res	甲状腺肿属于什么?	select ?x where { <甲状腺肿> <类型> ?x. }
simple_res	颈部淋巴结结核属于什么?	select ?x where { <颈部淋巴结结核> <类型> ?x. }
simple_res	异位妊娠属于什么?	select ?x where { <异位妊娠> <类型> ?x. }
simple_res	痛性抽搐属于什么?	select ?x where { <痛性抽搐> <类型> ?x. }
simple_res	角结膜干燥症属于什么?	select ?x where { <角结膜干燥症> <类型> ?x. }
simple_res	雀斑属于什么?	select ?x where { <雀斑> <类型> ?x. }
simple_res	肾衰竭属于什么?	select ?x where { <肾衰竭> <类型> ?x. }
simple_res	会厌炎属于什么?	select ?x where { <会厌炎> <类型> ?x. }
simple_res	肝内胆管结石属于什么?	select ?x where { <肝内胆管结石> <类型> ?x. }
simple_res	足癣患者在什么科室就诊？	select ?x where { <足癣> <就诊科室> ?x. }
simple_res	新生儿溶血属于什么?	select ?x where { <新生儿溶血> <类型> ?x. }
simple_res	神经性耳聋属于什么?	select ?x where { <神经性耳聋> <类型> ?x. }
simple_res	感音神经性耳聋属于什么?	select ?x where { <感音神经性耳聋> <类型> ?x. }
simple_res	鼻窦炎有什么症状?	select ?x where { <鼻窦炎> <症状> ?x. }
simple_res	法洛四联症属于什么?	select ?x where { <法洛四联症> <类型> ?x. }
simple_res	法洛四联症适合去什么科室？	select ?x where { <法洛四联症> <科室> ?x. }
simple_res	法洛四联症有什么同义词？	select ?x where { <法洛四联症> <同义词> ?x. }
simple_res	法洛四联症涉及什么症状？	select ?x where { <法洛四联症> <涉及症状> ?x. }
simple_res	细菌性阴道炎属于什么?	select ?x where { <细菌性阴道炎> <类型> ?x. }
simple_res	肾结石属于什么?	select ?x where { <肾结石> <类型> ?x. }
simple_res	心脏性猝死属于什么?	select ?x where { <心脏性猝死> <类型> ?x. }
simple_res	急性胆囊炎属于什么?	select ?x where { <急性胆囊炎> <类型> ?x. }
simple_res	急性胆囊炎应该送往什么科？	select ?x where { <急性胆囊炎> <科室> ?x. }
simple_res	急性胆囊炎的同义词是什么？	select ?x where { <急性胆囊炎> <同义词> ?x. }
simple_res	急性胆囊炎涉及哪些症状？	select ?x where { <急性胆囊炎> <涉及症状> ?x. }
simple_res	新生儿黄疸属于什么?	select ?x where { <新生儿黄疸> <类型> ?x. }
simple_res	前列腺癌属于什么?	select ?x where { <前列腺癌> <类型> ?x. }
simple_res	胃下垂属于什么?	select ?x where { <胃下垂> <类型> ?x. }
simple_res	麻疹属于什么?	select ?x where { <麻疹> <类型> ?x. }
simple_res	麻疹是怎么传播的？	select ?x where { <麻疹> <传播途径> ?x. }
simple_res	麻疹在什么科室就诊？	select ?x where { <麻疹> <科室> ?x. }
simple_res	麻疹的同义词是什么？	select ?x where { <麻疹> <同义词> ?x. }
simple_res	麻疹涉及什么检查？	select ?x where { <麻疹> <涉及检查> ?x. }
simple_res	麻疹涉及哪些症状？	select ?x where { <麻疹> <涉及症状> ?x. }
simple_res	雪口病属于什么?	select ?x where { <雪口病> <类型> ?x. }
simple_res	痔属于什么?	select ?x where { <痔> <类型> ?x. }
simple_res	念珠菌病属于什么?	select ?x where { <念珠菌病> <类型> ?x. }
simple_res	糖尿病足属于什么?	select ?x where { <糖尿病足> <类型> ?x. }
simple_res	糖尿病足去什么科室就诊？	select ?x where { <糖尿病足> <科室> ?x. }
simple_res	糖尿病足涉及什么检查？	select ?x where { <糖尿病足> <涉及检查> ?x. }
simple_res	糖尿病足涉及哪些症状？	select ?x where { <糖尿病足> <涉及症状> ?x. }
simple_res	不宁腿综合征属于什么?	select ?x where { <不宁腿综合征> <类型> ?x. }
simple_res	老年疣属于什么?	select ?x where { <老年疣> <类型> ?x. }
simple_res	烟雾病属于什么?	select ?x where { <烟雾病> <类型> ?x. }
simple_res	牙髓炎属于什么?	select ?x where { <牙髓炎> <类型> ?x. }
simple_res	急性单纯性胃炎属于什么?	select ?x where { <急性单纯性胃炎> <类型> ?x. }
simple_res	狂躁症属于什么?	select ?x where { <狂躁症> <类型> ?x. }
simple_res	蛲虫病属于什么?	select ?x where { <蛲虫病> <类型> ?x. }
simple_res	多形红斑属于什么?	select ?x where { <多形红斑> <类型> ?x. }
simple_res	干燥综合征属于什么?	select ?x where { <干燥综合征> <类型> ?x. }
simple_res	主动脉夹层动脉瘤属于什么?	select ?x where { <主动脉夹层动脉瘤> <类型> ?x. }
simple_res	椎间盘突出症属于什么?	select ?x where { <椎间盘突出症> <类型> ?x. }
simple_res	虫咬皮炎属于什么?	select ?x where { <虫咬皮炎> <类型> ?x. }
simple_res	磨牙属于什么?	select ?x where { <磨牙> <类型> ?x. }
simple_res	斑秃属于什么?	select ?x where { <斑秃> <类型> ?x. }
simple_res	肥胖症属于什么?	select ?x where { <肥胖症> <类型> ?x. }
simple_res	肾小球肾炎属于什么?	select ?x where { <肾小球肾炎> <类型> ?x. }
simple_res	胃食管反流病属于什么?	select ?x where { <胃食管反流病> <类型> ?x. }
simple_res	肾病综合征属于什么?	select ?x where { <肾病综合征> <类型> ?x. }
simple_res	躁狂症属于什么?	select ?x where { <躁狂症> <类型> ?x. }
simple_res	Down综合征属于什么?	select ?x where { <Down综合征> <类型> ?x. }
simple_res	黑素细胞痣属于什么?	select ?x where { <黑素细胞痣> <类型> ?x. }
simple_res	烧伤属于什么?	select ?x where { <烧伤> <类型> ?x. }
simple_res	烧伤应该去哪个科室就诊？	select ?x where { <烧伤> <科室> ?x. }
simple_res	烧伤会涉及哪些症状？	select ?x where { <烧伤> <涉及症状> ?x. }
simple_res	大叶性肺炎属于什么?	select ?x where { <大叶性肺炎> <类型> ?x. }
simple_res	膝关节骨性关节炎属于什么?	select ?x where { <膝关节骨性关节炎> <类型> ?x. }
simple_res	溃疡性结肠炎属于什么?	select ?x where { <溃疡性结肠炎> <类型> ?x. }
simple_res	溃疡性结肠炎在什么科室就诊？	select ?x where { <溃疡性结肠炎> <科室> ?x. }
simple_res	溃疡性结肠炎的同义词是什么？	select ?x where { <溃疡性结肠炎> <同义词> ?x. }
simple_res	溃疡性结肠炎涉及哪些症状？	select ?x where { <溃疡性结肠炎> <涉及症状> ?x. }
simple_res	肩周炎属于什么?	select ?x where { <肩周炎> <类型> ?x. }
simple_res	高钾血症属于什么?	select ?x where { <高钾血症> <类型> ?x. }
simple_res	滑膜肉瘤属于什么?	select ?x where { <滑膜肉瘤> <类型> ?x. }
simple_res	耳鸣属于什么?	select ?x where { <耳鸣> <类型> ?x. }
simple_res	耳鸣的肇因是什么？	select ?x where { <耳鸣> <肇因> ?x. }
simple_res	腰椎间盘突出属于什么?	select ?x where { <腰椎间盘突出> <类型> ?x. }
simple_res	流产属于什么?	select ?x where { <流产> <类型> ?x. }
simple_res	胆管扩张症属于什么?	select ?x where { <胆管扩张症> <类型> ?x. }
simple_res	腰椎间盘突出症属于什么?	select ?x where { <腰椎间盘突出症> <类型> ?x. }
simple_res	口腔溃疡属于什么?	select ?x where { <口腔溃疡> <类型> ?x. }
simple_res	三叉神经痛属于什么?	select ?x where { <三叉神经痛> <类型> ?x. }
simple_res	小儿毛细支气管炎属于什么?	select ?x where { <小儿毛细支气管炎> <类型> ?x. }
simple_res	小儿毛细支气管炎涉及什么检查？	select ?x where { <小儿毛细支气管炎> <涉及检查> ?x. }
simple_res	类风湿关节炎属于什么?	select ?x where { <类风湿关节炎> <类型> ?x. }
simple_res	输卵管积液属于什么?	select ?x where { <输卵管积液> <类型> ?x. }
simple_res	多囊肾属于什么?	select ?x where { <多囊肾> <类型> ?x. }
simple_res	消化性溃疡属于什么?	select ?x where { <消化性溃疡> <类型> ?x. }
simple_res	精囊炎属于什么?	select ?x where { <精囊炎> <类型> ?x. }
simple_res	肠息肉属于什么?	select ?x where { <肠息肉> <类型> ?x. }
simple_res	再生障碍性贫血属于什么?	select ?x where { <再生障碍性贫血> <类型> ?x. }
simple_res	脱发属于什么?	select ?x where { <脱发> <类型> ?x. }
simple_res	丹毒属于什么?	select ?x where { <丹毒> <类型> ?x. }
simple_res	痤疮属于什么?	select ?x where { <痤疮> <类型> ?x. }
simple_res	肺癌属于什么?	select ?x where { <肺癌> <类型> ?x. }
simple_res	肺癌患者应在什么科室就诊？	select ?x where { <肺癌> <科室> ?x. }
simple_res	肺癌的同义词是什么？	select ?x where { <肺癌> <同义词> ?x. }
simple_res	肺癌涉及哪些症状？	select ?x where { <肺癌> <涉及症状> ?x. }
simple_res	小儿急性喉炎属于什么?	select ?x where { <小儿急性喉炎> <类型> ?x. }
simple_res	小儿急性喉炎在什么科室就诊？	select ?x where { <小儿急性喉炎> <科室> ?x. }
simple_res	小儿急性喉炎的同义词是什么？	select ?x where { <小儿急性喉炎> <同义词> ?x. }
simple_res	小儿急性喉炎涉及哪些症状？	select ?x where { <小儿急性喉炎> <涉及症状> ?x. }
simple_res	房间隔缺损属于什么?	select ?x where { <房间隔缺损> <类型> ?x. }
simple_res	SARS属于什么?	select ?x where { <SARS> <类型> ?x. }
simple_res	肠套叠属于什么?	select ?x where { <肠套叠> <类型> ?x. }
simple_res	隐睾属于什么?	select ?x where { <隐睾> <类型> ?x. }
simple_res	上消化道出血属于什么?	select ?x where { <上消化道出血> <类型> ?x. }
simple_res	苯丙酮尿症属于什么?	select ?x where { <苯丙酮尿症> <类型> ?x. }
simple_res	宫颈糜烂属于什么?	select ?x where { <宫颈糜烂> <类型> ?x. }
simple_res	口唇疱疹属于什么?	select ?x where { <口唇疱疹> <类型> ?x. }
simple_res	口唇疱疹涉及哪些症状？	select ?x where { <口唇疱疹> <涉及症状> ?x. }
simple_res	口唇疱疹和什么疾病有关？	select ?x where { <口唇疱疹> <涉及疾病> ?x. }
simple_res	气管炎属于什么?	select ?x where { <气管炎> <类型> ?x. }
simple_res	结直肠癌属于什么?	select ?x where { <结直肠癌> <类型> ?x. }
simple_res	肝血管瘤属于什么?	select ?x where { <肝血管瘤> <类型> ?x. }
simple_res	川崎病属于什么?	select ?x where { <川崎病> <类型> ?x. }
simple_res	川崎病应该去哪个科室？	select ?x where { <川崎病> <科室> ?x. }
simple_res	川崎病的同义词是什么？	select ?x where { <川崎病> <同义词> ?x. }
simple_res	川崎病涉及什么症状？	select ?x where { <川崎病> <涉及症状> ?x. }
simple_res	恶性淋巴瘤属于什么?	select ?x where { <恶性淋巴瘤> <类型> ?x. }
simple_res	肋间神经炎属于什么?	select ?x where { <肋间神经炎> <类型> ?x. }
simple_res	矮小症属于什么?	select ?x where { <矮小症> <类型> ?x. }
simple_res	急性中耳炎属于什么?	select ?x where { <急性中耳炎> <类型> ?x. }
simple_res	细菌性阴道病属于什么?	select ?x where { <细菌性阴道病> <类型> ?x. }
simple_res	细菌性阴道病在什么科室就诊？	select ?x where { <细菌性阴道病> <科室> ?x. }
simple_res	细菌性阴道病的相近词汇是什么？	select ?x where { <细菌性阴道病> <同义词> ?x. }
simple_res	细菌性阴道病涉及什么症状？	select ?x where { <细菌性阴道病> <涉及症状> ?x. }
simple_res	多囊卵巢综合征属于什么?	select ?x where { <多囊卵巢综合征> <类型> ?x. }
simple_res	睾丸炎属于什么?	select ?x where { <睾丸炎> <类型> ?x. }
simple_res	突发性耳聋属于什么?	select ?x where { <突发性耳聋> <类型> ?x. }
simple_res	重症肌无力属于什么?	select ?x where { <重症肌无力> <类型> ?x. }
simple_res	重症肌无力属于哪个科室的疾病？	select ?x where { <重症肌无力> <科室> ?x. }
simple_res	重症肌无力涉及什么症状？	select ?x where { <重症肌无力> <涉及症状> ?x. }
simple_res	毛囊炎在什么科室就诊？	select ?x where { <毛囊炎> <就诊科室> ?x. }
simple_res	蛔虫病属于什么?	select ?x where { <蛔虫病> <类型> ?x. }
simple_res	鼠疫属于什么?	select ?x where { <鼠疫> <类型> ?x. }
simple_res	唇炎属于什么?	select ?x where { <唇炎> <类型> ?x. }
simple_res	眼球震颤属于什么?	select ?x where { <眼球震颤> <类型> ?x. }
simple_res	肺炎有怎样的症状？	select ?x where { <肺炎> <症状> ?x. }
simple_res	肺炎的肇因是什么？	select ?x where { <肺炎> <肇因> ?x. }
simple_res	与肺炎相似的疾病或共病是什么？	select ?x where { <肺炎> <相似疾病或共病> ?x. }
simple_res	肺炎属于什么?	select ?x where { <肺炎> <子类型> ?x. }
simple_res	带状疱疹的就诊科室是什么？	select ?x where { <带状疱疹> <就诊科室> ?x. }
simple_res	膀胱癌属于什么?	select ?x where { <膀胱癌> <类型> ?x. }
simple_res	结核性胸膜炎属于什么?	select ?x where { <结核性胸膜炎> <类型> ?x. }
simple_res	亚临床甲减属于什么?	select ?x where { <亚临床甲减> <类型> ?x. }
simple_res	弥漫性非毒性甲状腺肿属于什么?	select ?x where { <弥漫性非毒性甲状腺肿> <类型> ?x. }
simple_res	尖锐湿疣患者在什么科室就诊？	select ?x where { <尖锐湿疣> <就诊科室> ?x. }
simple_res	脊髓灰质炎属于什么?	select ?x where { <脊髓灰质炎> <类型> ?x. }
simple_res	脑干出血属于什么?	select ?x where { <脑干出血> <类型> ?x. }
simple_res	新型冠状病毒肺炎的病原体是什么？	select ?x where { <新型冠状病毒肺炎> <病原体> ?x. }
simple_res	新型冠状病毒肺炎属于什么?	select ?x where { <新型冠状病毒肺炎> <类型> ?x. }
simple_res	新型冠状病毒肺炎的同义词有哪些？	select ?x where { <新型冠状病毒肺炎> <同义词> ?x. }
simple_res	新型冠状病毒肺炎临床使用什么药剂治疗？	select ?x where { <新型冠状病毒肺炎> <临床治疗期中期推荐中成药> ?x. }
simple_res	脂溢性脱发属于什么?	select ?x where { <脂溢性脱发> <类型> ?x. }
simple_res	心律失常属于什么?	select ?x where { <心律失常> <类型> ?x. }
simple_res	肠道菌群失调症属于什么?	select ?x where { <肠道菌群失调症> <类型> ?x. }
simple_res	肠道菌群失调症的常见病症是什么？	select ?x where { <肠道菌群失调症> <常见症状> ?x. }
simple_res	子宫内膜癌属于什么?	select ?x where { <子宫内膜癌> <类型> ?x. }
simple_res	宫颈炎症属于什么?	select ?x where { <宫颈炎症> <类型> ?x. }
simple_res	急性心肌梗死属于什么?	select ?x where { <急性心肌梗死> <类型> ?x. }
simple_res	急性心肌梗死涉及什么检查？	select ?x where { <急性心肌梗死> <涉及检查> ?x. }
simple_res	前置胎盘属于什么?	select ?x where { <前置胎盘> <类型> ?x. }
simple_res	病毒性心肌炎属于什么?	select ?x where { <病毒性心肌炎> <类型> ?x. }
simple_res	病毒性心肌炎患者应在什么科室就诊？	select ?x where { <病毒性心肌炎> <科室> ?x. }
simple_res	病毒性心肌炎涉及什么检查？	select ?x where { <病毒性心肌炎> <涉及检查> ?x. }
